institution,program_name,credential,source_url,decision,reason_code,rule_source,stage,evidence_notes
NorQuest,Digital Design,Diploma,https://www.norquest.ca/programs-and-courses/programs/digital-design/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Digital Information Careers,Certificate,https://www.norquest.ca/programs-and-courses/programs/digital-information-careers/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Digital Marketing,Post-diploma certificate,https://www.norquest.ca/programs-and-courses/programs/digital-marketing/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Disability Studies,Diploma,https://www.norquest.ca/programs-and-courses/programs/disability-studies/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,EAL Intensive,Course credits,https://www.norquest.ca/programs-and-courses/programs/eal-intensive/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Early Learning and Child Care – certificate,Certificate,https://www.norquest.ca/programs-and-courses/programs/early-learning-and-child-care/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Early Learning and Child Care – diploma,Diploma,https://www.norquest.ca/programs-and-courses/programs/early-learning-and-child-care-diploma/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Education and Employment Pathways,Completion certificate,https://www.norquest.ca/programs-and-courses/programs/education-and-employment-pathways/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Educational Assistant,Certificate,https://www.norquest.ca/programs-and-courses/programs/educational-assistant/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Energy Management,Diploma,https://www.norquest.ca/programs-and-courses/programs/energy-management/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Engineering University Transfer Certificate,Certificate,https://www.norquest.ca/programs-and-courses/programs/engineering-university-transfer-certificate/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Environmental Technician,Diploma,https://www.norquest.ca/programs-and-courses/programs/environmental-technician/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Flight Attendant,Completion certificate,https://www.norquest.ca/programs-and-courses/programs/flight-attendant/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Foundational Business and Entrepreneurial Skills in Healthcare,Microcredential,https://www.norquest.ca/programs-and-courses/programs/foundational-business-and-entrepreneurial-skills-in-healthcare/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Foundations for Learning,Course credits,https://www.norquest.ca/programs-and-courses/programs/foundations-for-learning/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Greenhouse Practices and Operational Fundamentals,Microcredential,https://www.norquest.ca/programs-and-courses/programs/greenhouse-practices/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Health Care Aide,Certificate,https://www.norquest.ca/programs-and-courses/programs/health-care-aide/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Health Care Aide Workplace,Certificate,https://www.norquest.ca/programs-and-courses/programs/health-care-aide-workplace/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Health Care Leadership,Post-diploma certificate,https://www.norquest.ca/programs-and-courses/programs/health-care-leadership/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Health Information Management,Microcredential,https://www.norquest.ca/programs-and-courses/programs/health-information-management/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Hospital Unit Clerk,Certificate,https://www.norquest.ca/programs-and-courses/programs/hospital-unit-clerk/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Hospitality Industry Fundamentals,Microcredential,https://www.norquest.ca/programs-and-courses/programs/hospitality-industry-fundamentals/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Indigenous Studies,Diploma,https://www.norquest.ca/programs-and-courses/programs/indigenous-studies/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Insurance Professional,Completion certificate,https://www.norquest.ca/programs-and-courses/programs/insurance-professional/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Interdisciplinary Therapy Assistant,Diploma,https://www.norquest.ca/programs-and-courses/programs/interdisciplinary-therapy-assistant/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Introduction to Anti-racism,Digital badge,https://www.norquest.ca/programs-and-courses/programs/introduction-to-anti-racism/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Introduction to Applied Research for Innovation,Microcredential,https://www.norquest.ca/programs-and-courses/programs/introduction-to-applied-research-for-innovation/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Introduction to Aviation Operations,Microcredential,https://www.norquest.ca/programs-and-courses/programs/introduction-to-aviation-operations/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Introduction to Esports,Microcredential,https://www.norquest.ca/programs-and-courses/programs/esports/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Introduction to Healthcare Technology,Microcredential,https://www.norquest.ca/programs-and-courses/programs/introduction-to-healthcare-technology/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Introduction to Inclusion,Digital badge,https://www.norquest.ca/programs-and-courses/programs/introduction-to-inclusion/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Introduction to Intercultural Understanding,Digital badge,https://www.norquest.ca/programs-and-courses/programs/introduction-to-intercultural-understanding/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Justice,Diploma,https://www.norquest.ca/programs-and-courses/programs/justice/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Leadership Training Certificate,Completion certificate,https://www.norquest.ca/programs-and-courses/programs/leadership-training-certificate/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,LINC - Language Instruction for Newcomers to Canada,Completion certificate,https://www.norquest.ca/programs-and-courses/programs/language-instruction-for-newcomers-to-canada/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Machine Learning Analyst,Diploma,https://www.norquest.ca/programs-and-courses/programs/machine-learning-analyst/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Medical Device Reprocessing Technician,Certificate,https://www.norquest.ca/programs-and-courses/programs/medical-device-reprocessing-technician/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Medical Office Assistant,Certificate,https://www.norquest.ca/programs-and-courses/programs/medical-office-assistant/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Mental Health and Addiction Support Worker,Diploma,https://www.norquest.ca/programs-and-courses/programs/mental-health-and-addiction-support-worker/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Mental Health Recovery Practitioner,Post-diploma certificate,https://www.norquest.ca/programs-and-courses/programs/mental-health-recovery-practitioner/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,"New Media, Communications, and Technology Specialization",Diploma,https://www.norquest.ca/programs-and-courses/programs/new-media-communications-and-technology-specialization/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Pharmacy Technician,Diploma,https://www.norquest.ca/programs-and-courses/programs/pharmacy-technician/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Practical Nurse,Diploma,https://www.norquest.ca/programs-and-courses/programs/practical-nurse/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Practical Nurse Diploma for Internationally Educated Nurses,Diploma,https://www.norquest.ca/programs-and-courses/programs/practical-nurse-diploma-for-internationally-educated-nurses/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Promoting Labour Market Attachment for Newcomers Living With Disabilities,Completion certificate,https://www.norquest.ca/programs-and-courses/programs/promoting-labour-market-attachment-for-newcomers-living-with-disabilities/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Settlement Studies,Diploma,https://www.norquest.ca/programs-and-courses/programs/settlement-studies/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Social Work,Diploma,https://www.norquest.ca/programs-and-courses/programs/social-work/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Solar Photovoltaic (PV) Systems and Installation,Microcredential,https://www.norquest.ca/programs-and-courses/programs/solar-systems-and-installation/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Sustainability Coordinator,Diploma,https://www.norquest.ca/programs-and-courses/programs/sustainability-coordinator/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Taxi Ambassador,Completion certificate,https://www.norquest.ca/programs-and-courses/programs/taxi-ambassador/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Teaching English as a Second Language,Completion certificate,https://www.norquest.ca/programs-and-courses/programs/teaching-english-as-a-second-language/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Therapeutic Recreation,Diploma,https://www.norquest.ca/programs-and-courses/programs/therapeutic-recreation/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Tourism Supply Chain Fundamentals,Microcredential,https://www.norquest.ca/programs-and-courses/programs/tourism-supply-chain-fundamentals/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Trades Pathways for Newcomers - Carpentry,Completion certificate,https://www.norquest.ca/programs-and-courses/programs/trades-pathways-for-newcomers-carpentry/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Transitions to Employment,Certificate,https://www.norquest.ca/programs-and-courses/programs/transitions-to-employment/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Upskilling For Data Analytics and Business Intelligence for Autistic Individuals,Completion certificate,https://www.norquest.ca/programs-and-courses/programs/upskilling-for-data-analytics-and-business-intelligence/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Veterinary Office Assistant,Certificate,https://www.norquest.ca/programs-and-courses/programs/veterinary-office-assistant/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
NorQuest,Workplace Soft Skills,Completion certificate,https://www.norquest.ca/programs-and-courses/programs/workplace-soft-skills/,keep,kept_seed_backfill,norquest_seed_backfill,seed_backfill,
MacEwan,Accounting,Other,https://www.macewan.ca/academics/academic-departments/accounting-finance/academics/accounting-honours/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Accounting,Other,https://www.macewan.ca/academics/academic-departments/accounting-finance/academics/accounting-major/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Accounting and Strategic Measurement,Other,https://www.macewan.ca/academics/programs/accounting-and-strategic-measurement/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Accounting Technology,Other,https://www.macewan.ca/academics/programs/accounting-and-strategic-measurement/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Acupuncture,Other,https://www.macewan.ca/academics/programs/acupuncture/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Alberta Foundation Program,Other,https://www.macewan.ca/academics/programs/alberta-foundation-program/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Anthropology,Other,https://www.macewan.ca/academics/academic-departments/anthropology-economics-political-science/academics/anthropology-honours/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Anthropology,Other,https://www.macewan.ca/academics/academic-departments/anthropology-economics-political-science/academics/anthropology-major/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Applied Statistics,Other,https://www.macewan.ca/academics/academic-departments/mathematics-statistics/academics/applied-statistics-honours/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Applied Statistics,Other,https://www.macewan.ca/academics/academic-departments/mathematics-statistics/academics/applied-statistics-major/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Arts and Cultural Management,Other,https://www.macewan.ca/academics/programs/bachelor-of-fine-arts/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Arts and Cultural Management,Other,https://www.macewan.ca/academics/programs/bachelor-of-fine-arts/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Aviation Management,Other,https://www.macewan.ca/academics/programs/business-management/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Bachelor of Applied Human Service Administration,Other,https://www.macewan.ca/academics/programs/bachelor-of-applied-human-service-administration/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Bachelor of Arts,Other,https://www.macewan.ca/academics/programs/bachelor-of-arts/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Bachelor of Child and Youth Care,Other,https://www.macewan.ca/academics/programs/bachelor-of-child-and-youth-care/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Bachelor of Commerce,Other,https://www.macewan.ca/academics/programs/bachelor-of-commerce/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Bachelor of Communication Studies,Other,https://www.macewan.ca/academics/programs/bachelor-of-communication-studies/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Bachelor of Design,Other,https://www.macewan.ca/academics/programs/bachelor-of-design/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Bachelor of Early Childhood Curriculum Studies,Other,https://www.macewan.ca/academics/programs/bachelor-of-early-childhood-curriculum-studies/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Bachelor of Fine Arts,Other,https://www.macewan.ca/academics/programs/bachelor-of-fine-arts/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Bachelor of Music,Other,https://www.macewan.ca/academics/programs/bachelor-of-music/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Bachelor of Physical Education Transfer,Other,https://www.macewan.ca/academics/programs/bachelor-of-physical-education-transfer/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Bachelor of Psychiatric Nursing,Other,https://www.macewan.ca/academics/programs/bachelor-of-psychiatric-nursing/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Bachelor of Public Safety and Justice,Other,https://www.macewan.ca/academics/programs/bachelor-of-public-safety-and-justice/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Bachelor of Science,Other,https://www.macewan.ca/academics/programs/bachelor-of-science/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Bachelor of Science in Nursing,Other,https://www.macewan.ca/academics/programs/bachelor-of-science-in-nursing/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Bachelor of Social Work,Other,https://www.macewan.ca/academics/programs/bachelor-of-social-work/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Behaviour Analysis,Other,https://www.macewan.ca/academics/programs/behaviour-analysis/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Biological Sciences,Other,https://www.macewan.ca/academics/academic-departments/biological-sciences/academics/biological-sciences-honours/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Biological Sciences,Other,https://www.macewan.ca/academics/academic-departments/biological-sciences/academics/biological-sciences-major/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Bridge to Canadian Nursing,Other,https://www.macewan.ca/academics/programs/bridge-to-canadian-nursing/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Business Management,Other,https://www.macewan.ca/academics/programs/business-management/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Business Management,Other,https://www.macewan.ca/academics/programs/business-management/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Chemistry,Other,https://www.macewan.ca/academics/academic-departments/physical-sciences/academics/chemistry-major/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Child and Youth Care,Other,https://www.macewan.ca/academics/programs/bachelor-of-child-and-youth-care/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Community Justice and Corrections,Other,https://www.macewan.ca/academics/programs/community-justice-and-corrections/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Composition,Other,https://www.macewan.ca/academics/programs/bachelor-of-music/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Computer Science,Other,https://www.macewan.ca/academics/academic-departments/computer-science/academics/computer-science-major/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Data Science,Other,https://www.macewan.ca/academics/academic-departments/mathematics-statistics/academics/data-science-major/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Digital Experience Design,Other,https://www.macewan.ca/academics/programs/digital-experience-design/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Digital Experience Design,Other,https://www.macewan.ca/academics/programs/bachelor-of-design/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Early Learning and Child Care,Other,https://www.macewan.ca/academics/programs/bachelor-of-early-childhood-curriculum-studies/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Economics,Other,https://www.macewan.ca/academics/academic-departments/anthropology-economics-political-science/academics/economics-honours/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Economics,Other,https://www.macewan.ca/academics/academic-departments/anthropology-economics-political-science/academics/economics-major/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Educational Assistant,Other,https://www.macewan.ca/academics/programs/educational-assistant/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Emergency Communications and Response,Other,https://www.macewan.ca/academics/programs/emergency-communications-response/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,English,Other,https://www.macewan.ca/academics/academic-departments/english/academics/english-honours/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,English,Other,https://www.macewan.ca/academics/academic-departments/english/academics/english-major/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,English as an Additional Language (EAL),Other,https://www.macewan.ca/academics/programs/english-as-an-additional-language/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Environmental Sciences,Other,https://www.macewan.ca/academics/academic-departments/physical-sciences/academics/environmental-sciences-major/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Foundation Program International,Other,https://www.macewan.ca/academics/programs/foundation-program-international/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Foundation Program pimâcihisowin,Other,https://www.macewan.ca/academics/programs/foundation-program-pimacihisowin/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,General,Other,https://www.macewan.ca/academics/programs/bachelor-of-music/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Gerontology,Other,https://www.macewan.ca/academics/programs/gerontology/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Graphic Design,Other,https://www.macewan.ca/academics/programs/bachelor-of-design/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Hearing Aid Practitioner,Other,https://www.macewan.ca/academics/programs/hearing-aid-practitioner/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,History,Other,https://www.macewan.ca/academics/academic-departments/humanities/academics/history-major/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Hospice Palliative Care,Other,https://www.macewan.ca/academics/programs/hospice-palliative-care/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Human Resources Management,Other,https://www.macewan.ca/academics/programs/human-resources-management/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Human Resources Management,Other,https://www.macewan.ca/academics/programs/human-resources-management/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Human Resources Management,Other,https://www.macewan.ca/academics/academic-departments/management-organizations/academics/hrmt-honours/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Human Resources Management,Other,https://www.macewan.ca/academics/academic-departments/management-organizations/academics/hrmt-major/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Insurance and Risk Management,Other,https://www.macewan.ca/academics/programs/business-management/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,International Business,Other,https://www.macewan.ca/academics/academic-departments/international-business-marketing-strategy-law/academics/international-business-honours/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,International Business,Other,https://www.macewan.ca/academics/academic-departments/international-business-marketing-strategy-law/academics/international-business-major/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Journalism,Other,https://www.macewan.ca/academics/programs/bachelor-of-communication-studies/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Legal Studies in Business,Other,https://www.macewan.ca/academics/academic-departments/international-business-marketing-strategy-law/academics/legal-studies-in-business-major/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Library and Information Technology,Other,https://www.macewan.ca/academics/programs/library-and-information-technology/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Management,Other,https://www.macewan.ca/academics/academic-departments/management-organizations/academics/mgmt-honours/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Management,Other,https://www.macewan.ca/academics/academic-departments/management-organizations/academics/mgmt-major/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Marketing,Other,https://www.macewan.ca/academics/academic-departments/international-business-marketing-strategy-law/academics/marketing-honours/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Marketing,Other,https://www.macewan.ca/academics/academic-departments/international-business-marketing-strategy-law/academics/marketing-major/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Massage Therapy,Other,https://www.macewan.ca/academics/programs/massage-therapy/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Mathematical Sciences,Other,https://www.macewan.ca/academics/academic-departments/mathematics-statistics/academics/mathematics-sciences-major/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Mathematics,Other,https://www.macewan.ca/academics/academic-departments/mathematics-statistics/academics/mathematics-honours/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Mathematics,Other,https://www.macewan.ca/academics/academic-departments/mathematics-statistics/academics/mathematics-major/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Music,Other,https://www.macewan.ca/academics/programs/bachelor-of-music/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Music Theatre Performance,Other,https://www.macewan.ca/academics/programs/bachelor-of-fine-arts/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Music Theatre Performance,Other,https://www.macewan.ca/academics/programs/bachelor-of-fine-arts/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Office Assistant,Other,https://www.macewan.ca/academics/programs/office-assistant/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Office Assistant - Administrative,Other,https://www.macewan.ca/academics/programs/office-assistant/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Office Assistant - Legal,Other,https://www.macewan.ca/academics/programs/office-assistant/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Office Assistant - Medical,Other,https://www.macewan.ca/academics/programs/office-assistant/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Open Studies,Other,https://www.macewan.ca/academics/programs/open-studies/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Paralegal Studies,Other,https://www.macewan.ca/academics/programs/paralegal-studies/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Performance,Other,https://www.macewan.ca/academics/programs/bachelor-of-music/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Perioperative Nursing for Registered Nurses and Licensed Practical Nurses,Other,https://www.macewan.ca/academics/programs/perioperative-nursing/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Philosophy,Other,https://www.macewan.ca/academics/academic-departments/humanities/academics/philosophy-major/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Physical Sciences,Other,https://www.macewan.ca/academics/academic-departments/physical-sciences/academics/physical-sciences-major/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Physical Therapist Assistant and Occupational Therapist Assistant,Other,https://www.macewan.ca/academics/programs/physical-therapist-assistant-and-occupational-therapist-assistant/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Police and Investigations - Investigative Studies,Other,https://www.macewan.ca/academics/programs/police-investigations-investigative-studies/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Police and Investigations - Police Studies,Other,https://www.macewan.ca/academics/programs/police-investigations-police-studies/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Political Science,Other,https://www.macewan.ca/academics/academic-departments/anthropology-economics-political-science/academics/political-science-honours/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Political Science,Other,https://www.macewan.ca/academics/academic-departments/anthropology-economics-political-science/academics/political-science-major/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Professional Communication,Other,https://www.macewan.ca/academics/programs/bachelor-of-communication-studies/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Psychiatric Nursing,Other,https://www.macewan.ca/academics/programs/bachelor-of-psychiatric-nursing/admissions/requirements/index.html,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Psychology,Other,https://www.macewan.ca/academics/academic-departments/psychology/academics/psychology-honours/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Psychology,Other,https://www.macewan.ca/academics/academic-departments/psychology/academics/psychology-honours/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Psychology,Other,https://www.macewan.ca/academics/academic-departments/psychology/academics/psychology-major/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
MacEwan,Psychology,Other,https://www.macewan.ca/academics/academic-departments/psychology/academics/psychology-major/,keep,kept_seed_replace,macewan_seed_replace,seed_replace,
